,210X1,210X2,210X3,210X4,210X5,210X6,210X8,210X10,210X12,210X20,210X23,210X33,210X36,210X39,210X65,210X86,210X87,210X89,210X90,210X91,210X152,210X154,210X155,210X158,210X159,210X160,210X161,210X164,210X165,210X171,210X174,210X175,210X181,210X186,210X187,210X188,210X189,210X191,210X192,210X193,210X195,210X206,210X207,210X210,210X219,210X229,210X230,TOOL
26,101.05,0.553,0.23,1.534,54.88,3.954,0.62,27.8,0.491,14.8,14.5,0.075,425,56.65,0.004,638.8,138.74,0.33,0.23,0.2,-44.475,0.726,0.673,0.318,0.252,0.084,0.049,0.856,0.673,1.34,0.781,0.696,0.01,86377.1,8639.31,24563.3,746.83,0.05,2.2,0.02,4.92,2723083747,2733514866,1.338,44.0,0.3,0.8,L
27,102.0,0.489,0.25,1.415,61.14,3.055,-0.67,26.4,0.549,14.4,14.1,0.08,445,55.95,0.004,634.97,156.59,0.25,0.28,0.19,1.675,0.73,0.838,0.148,0.319,0.03,0.145,0.724,0.534,1.285,0.724,0.673,0.015,83550.0,9926.55,6411.8,5.2,0.05,1.2,0.02,2.58,1051183246,1051184624,1.254,44.8,0.2,0.2,N
28,100.7,0.564,0.13,1.186,57.86,2.925,-0.09,24.8,0.563,13.4,13.2,0.063,440,49.48,0.005,836.875,189.545,0.21,0.18,0.13,-85.925,0.634,0.557,0.249,0.292,0.089,0.051,0.641,0.603,1.735,0.627,0.636,0.235,96759.3,7473.83,25412.3,1362.65,0.04,0.8,0.01,2.49,2927402332,4568475283,1.215,42.8,0.3,0.3,O
29,94.98,0.428,0.38,1.248,64.99,5.151,-0.53,23.6,0.538,13.9,14.4,0.0,425,40.16,0.0,0.0,0.0,0.16,0.22,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147294.7,2680.71,1999.0,139.41,0.1,109661.2,2361.48,2380.5,2143484888,2968911585,1.176,42.0,0.3,0.4,J
30,94.97,0.426,0.38,1.191,64.93,5.162,-0.29,23.4,0.537,14.1,14.2,0.0,425,39.88,0.0,0.0,0.0,0.16,0.23,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124058.5,2914.79,4146.2,220.96,0.03,112115.8,595.17,1354.2,2143705382,2969132042,1.157,39.2,0.1,0.2,J
31,94.95,0.424,0.38,1.191,64.92,5.162,-0.38,23.1,0.539,14.2,14.1,0.0,425,39.77,0.0,0.0,0.0,0.17,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109828.0,3004.93,6603.3,219.45,0.04,105846.0,403.5,1004.36,2143929268,2969355945,1.16,38.2,0.1,0.2,J
32,94.97,0.428,0.38,1.171,64.86,5.168,-0.15,23.1,0.549,14.1,14.0,0.0,425,39.81,0.0,0.0,0.0,0.16,0.23,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99163.5,3392.77,8679.1,181.87,0.04,97028.4,115.8,1251.5,2144149819,2969576509,1.144,43.0,0.1,0.2,J
33,94.97,0.427,0.38,1.228,64.92,5.141,-0.18,22.9,0.556,14.0,14.2,0.0,425,39.73,0.0,0.0,0.0,0.17,0.22,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90773.3,3628.55,10637.6,159.36,0.03,89253.4,230.77,862.13,2144370272,2969796952,1.152,37.6,0.1,0.2,J
34,94.97,0.433,0.38,1.224,64.87,5.155,-0.12,23.6,0.588,13.9,14.3,0.0,425,39.81,0.0,0.0,0.0,0.17,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84520.2,3603.73,12417.1,155.68,0.03,82105.7,345.33,1222.3,2144594271,2970020976,1.155,47.6,0.2,0.3,J
35,100.45,0.593,0.23,1.425,55.55,3.854,1.63,28.5,0.507,14.4,14.8,0.076,425,53.9,0.005,680.595,140.475,0.38,0.25,0.21,-49.605,0.817,0.671,0.322,0.22,0.08,0.043,0.697,0.655,1.495,0.774,0.688,0.0,73392.6,8569.2,23261.7,713.22,0.04,2.0,0.01,3.84,2631333766,2641764908,1.313,39.3,0.3,0.8,L
36,100.4,0.58,0.23,1.363,55.73,3.85,1.63,27.1,0.506,14.4,14.5,0.075,425,53.55,0.005,677.995,157.235,0.39,0.25,0.22,-31.63,0.751,0.668,0.278,0.23,0.075,0.051,0.763,0.678,1.42,0.781,0.696,0.005,61069.0,9806.34,16836.0,880.19,0.04,1.8,0.02,2.92,2633127862,2643559006,1.301,39.2,0.4,0.9,L
37,99.78,0.512,0.24,1.013,55.75,3.718,1.48,25.9,0.48,14.6,14.7,0.076,425,50.73,0.005,583.16,129.17,0.44,0.25,0.23,-47.455,0.817,0.725,0.33,0.251,0.082,0.058,0.629,0.678,1.275,0.768,0.704,0.005,73986.4,9910.33,35225.7,698.09,0.05,2.1,0.03,4.75,2840907396,2851338531,1.256,42.2,0.3,0.8,L
38,99.72,0.524,0.24,1.093,55.71,3.716,1.42,26.4,0.487,14.7,14.6,0.076,425,50.73,0.006,583.59,129.88,0.44,0.26,0.23,-31.115,0.821,0.697,0.328,0.229,0.089,0.051,0.721,0.699,1.235,0.77,0.694,0.005,74957.4,10060.02,36315.4,637.81,0.04,2.1,0.03,4.03,2842847482,2853278594,1.276,38.9,0.3,0.8,L
39,102.1,0.437,0.26,1.277,60.79,3.047,-0.79,26.3,0.529,14.3,14.3,0.08,450,51.56,0.004,779.755,145.745,0.24,0.21,0.16,8.915,0.708,0.532,0.208,0.317,0.036,0.131,0.732,0.699,1.4,0.722,0.63,0.02,81741.2,11277.73,5497.2,9.28,0.05,1.2,0.04,2.2,988584897,988586278,1.183,48.0,0.1,0.2,N
40,102.3,0.5,0.25,1.683,61.47,3.064,-0.53,26.1,0.561,14.3,14.3,0.079,445,56.67,0.004,724.88,155.49,0.2,0.29,0.17,2.285,0.703,0.575,0.217,0.317,0.036,0.126,0.7,0.536,1.28,0.719,0.623,0.015,74816.2,12863.95,7682.3,4.91,0.07,1.1,0.01,2.25,1223471700,1223473051,1.396,40.1,0.2,0.2,N
41,99.86,0.643,0.13,1.813,58.02,3.136,-1.54,23.4,0.607,15.6,15.3,0.063,415,48.77,0.006,807.575,182.205,0.26,0.17,0.15,-52.71,0.629,0.661,0.262,0.284,0.094,0.049,0.521,0.611,1.73,0.605,0.651,0.285,87394.2,9288.13,28835.9,1331.7,0.06,0.8,0.01,2.2,3101040198,4742113187,1.292,46.0,0.3,0.4,O
42,99.82,0.619,0.13,1.668,57.95,3.141,1.19,24.6,0.608,15.4,15.5,0.063,415,48.56,0.005,768.47,185.395,0.26,0.18,0.15,-42.06,0.629,0.672,0.272,0.285,0.097,0.051,0.526,0.635,1.6,0.61,0.641,0.295,88056.7,10903.45,29091.0,1419.22,0.06,0.8,0.0,2.49,3102119591,4743192645,1.265,44.4,0.3,0.3,O
43,102.5,0.414,0.26,1.397,61.38,3.248,-0.15,26.5,0.529,14.5,14.2,0.079,450,56.28,0.005,570.75,149.34,0.21,0.28,0.18,-7.68,0.698,0.578,0.175,0.318,0.032,0.064,0.726,0.536,1.22,0.716,0.564,0.015,73276.9,10782.49,5162.1,10.06,0.05,1.1,0.02,1.97,910230964,910231968,1.19,48.0,0.1,0.2,N
44,99.65,0.518,0.24,0.974,55.72,3.724,1.57,26.2,0.481,14.6,14.5,0.076,425,50.51,0.005,547.335,122.055,0.44,0.24,0.23,-32.545,0.738,0.678,0.326,0.25,0.081,0.059,0.708,0.67,1.205,0.778,0.714,0.005,74011.5,10181.51,37249.1,547.82,0.03,2.1,0.01,4.07,2845431793,2855862910,1.264,42.1,0.3,0.8,L
45,99.68,0.611,0.24,1.073,55.69,3.741,1.42,28.3,0.564,14.6,14.4,0.076,425,50.53,0.005,640.215,112.585,0.44,0.25,0.23,-38.435,0.827,0.694,0.328,0.27,0.087,0.059,0.734,0.672,1.27,0.779,0.712,0.01,73026.4,9138.31,37336.5,700.71,0.03,2.1,0.03,4.57,2845648574,2856079783,1.296,43.7,0.4,1.0,L
46,99.65,0.526,0.24,1.018,55.67,3.732,1.42,26.6,0.487,14.5,14.6,0.077,425,50.52,0.005,609.645,134.96,0.44,0.25,0.23,-18.87,0.746,0.737,0.331,0.24,0.08,0.056,0.812,0.764,1.28,0.778,0.706,0.0,72730.8,9952.81,37337.9,636.22,0.05,2.2,0.03,4.46,2845862191,2856293337,1.258,36.1,0.4,1.0,L
47,94.98,0.434,0.38,1.27,64.87,5.152,-0.26,23.0,0.598,14.1,14.3,0.0,425,39.8,0.0,0.0,0.0,0.17,0.24,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66881.6,3215.41,19398.1,81.43,0.04,62725.1,174.21,1149.77,2145699897,2971126617,1.163,48.0,0.1,0.4,J
48,94.97,0.429,0.38,1.283,64.85,5.166,-0.27,22.7,0.593,14.0,14.2,0.0,425,39.75,0.0,0.0,0.0,0.17,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65279.8,3552.16,20527.9,94.22,0.03,61400.6,230.29,996.08,2145923776,2971350431,1.163,38.0,0.2,0.3,J
49,94.97,0.431,0.38,1.269,64.85,5.18,-0.12,23.1,0.604,14.0,14.1,0.0,425,39.75,0.0,0.0,0.0,0.17,0.22,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64180.3,3392.11,21594.6,110.7,0.04,59918.2,196.29,890.21,2146144378,2971571115,1.16,41.0,0.1,0.3,J
50,94.85,0.424,0.38,1.144,64.72,5.189,-0.03,23.1,0.636,14.1,14.3,0.0,425,39.57,0.0,0.0,0.0,0.18,0.22,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62805.1,3631.93,30074.0,75.78,0.06,58405.3,250.27,1385.11,2148643896,2974070564,1.148,38.0,0.1,0.2,J
51,94.87,0.424,0.38,1.206,64.76,5.174,-0.18,23.1,0.629,14.1,14.3,0.0,425,39.62,0.0,0.0,0.0,0.18,0.24,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65213.7,3315.6,30179.4,62.15,0.28,57985.8,418.02,1875.46,2148895213,2974321888,1.164,38.6,0.1,0.3,J
52,100.04,0.617,0.23,1.44,55.08,3.937,1.66,26.4,0.486,14.9,14.6,0.076,425,50.78,0.005,552.855,130.285,0.32,0.21,0.19,-53.03,0.804,0.67,0.308,0.22,0.096,0.041,0.732,0.669,1.195,0.755,0.684,0.005,73390.3,9595.5,37116.4,656.63,0.05,2.1,0.03,4.18,2760318021,2770749135,1.353,48.0,0.3,0.9,L
53,99.86,0.58,0.24,1.195,56.27,3.474,0.33,28.1,0.512,14.5,14.7,0.075,425,50.85,0.004,644.065,127.355,0.35,0.24,0.2,-43.025,0.71,0.659,0.321,0.24,0.077,0.05,0.851,0.745,1.175,0.787,0.696,0.01,69444.8,8544.79,9982.6,1025.98,0.05,1.9,0.02,3.27,2670026349,2680457451,1.266,48.2,0.3,0.8,L
54,99.86,0.562,0.24,1.172,56.28,3.476,0.36,28.2,0.517,14.8,14.5,0.076,425,50.79,0.004,651.325,128.8,0.35,0.24,0.2,-29.92,0.832,0.754,0.323,0.232,0.08,0.052,0.727,0.742,1.245,0.79,0.704,0.0,81022.7,8236.0,12792.4,867.11,0.04,2.0,0.02,4.86,2670894112,2681325260,1.264,41.5,0.3,0.9,L
55,100.55,0.506,0.13,1.113,57.71,2.827,1.25,23.6,0.591,13.7,13.2,0.062,440,49.42,0.005,680.055,183.195,0.22,0.17,0.13,-40.78,0.677,0.605,0.258,0.253,0.075,0.056,0.69,0.619,1.55,0.671,0.647,0.24,80029.4,8890.08,22218.5,1764.96,0.07,0.9,0.02,2.22,2940557919,4581630863,1.211,49.2,0.3,0.3,O
56,101.1,0.548,0.23,1.671,54.91,3.865,0.41,29.0,0.49,14.5,14.8,0.075,425,57.7,0.005,525.48,136.89,0.33,0.23,0.19,-50.005,0.719,0.7,0.33,0.229,0.077,0.044,0.813,0.729,1.19,0.788,0.691,0.005,90175.4,8692.04,23514.2,823.69,0.04,2.1,0.02,4.73,2719922900,2730354079,1.38,44.8,0.3,0.8,L
57,102.2,0.489,0.25,1.441,61.35,2.942,-0.55,27.2,0.572,14.3,14.2,0.08,450,56.81,0.004,688.615,148.745,0.23,0.31,0.19,-4.505,0.704,0.575,0.276,0.315,0.038,0.106,0.752,0.531,1.425,0.716,0.602,0.02,84421.7,9796.65,6359.8,4.04,0.05,1.2,0.02,2.71,1131629684,1131631058,1.268,35.5,0.2,0.3,N
58,102.15,0.519,0.25,1.8,61.31,3.404,-0.93,26.3,0.559,14.3,14.3,0.08,445,55.13,0.005,748.175,170.42,0.24,0.25,0.17,-5.705,0.728,0.693,0.193,0.322,0.03,0.141,0.728,0.844,1.395,0.726,0.669,0.015,74051.1,12152.78,5491.6,7.03,0.04,1.2,0.02,2.67,1027640702,1027642036,1.442,41.5,0.2,0.3,N
59,101.1,0.887,0.21,3.194,62.12,3.176,2.2,25.3,2.641,14.3,14.0,0.068,430,66.03,0.005,758.62,207.265,0.24,0.2,0.14,-20.025,0.73,0.707,0.164,0.25,0.034,0.095,0.71,0.669,1.38,0.728,0.771,0.235,81980.9,8876.27,5849.5,301.54,0.07,0.9,0.04,2.42,1431364669,1431371433,1.998,48.1,0.1,0.2,M
60,101.05,0.502,0.13,1.195,57.83,3.064,1.4,24.0,0.556,13.7,13.1,0.063,435,50.08,0.006,693.06,186.85,0.2,0.16,0.13,-62.615,0.745,0.72,0.259,0.189,0.084,0.049,0.74,0.618,1.295,0.646,0.641,0.265,92630.1,10154.03,18813.2,1062.89,0.05,0.8,0.01,2.41,2802985842,4444058800,1.215,44.5,0.3,0.2,O
61,100.35,0.576,0.23,1.323,55.7,3.814,1.6,28.8,0.515,14.6,14.4,0.076,425,52.68,0.004,536.025,130.23,0.39,0.23,0.21,-54.78,0.82,0.661,0.322,0.25,0.084,0.043,0.665,0.763,1.115,0.764,0.687,0.005,79094.8,6962.43,25517.1,725.21,0.05,2.1,0.02,4.28,2640906708,2651337882,1.281,44.6,0.3,0.8,L
62,102.45,0.436,0.26,1.552,61.56,3.308,-0.67,26.7,0.541,14.3,14.3,0.08,450,57.95,0.004,825.97,159.7,0.21,0.31,0.19,-6.56,0.708,0.575,0.222,0.313,0.035,0.06,0.725,0.541,1.485,0.717,0.554,0.015,84160.3,8630.02,5283.0,7.1,0.05,1.1,0.02,2.4,924526738,924528133,1.272,40.0,0.1,0.2,N
63,102.35,0.494,0.25,1.62,61.44,3.047,-0.73,26.2,0.552,14.4,14.2,0.08,445,55.88,0.005,678.33,165.93,0.2,0.3,0.17,-23.5,0.716,0.694,0.22,0.316,0.035,0.13,0.626,0.541,1.315,0.724,0.637,0.015,75260.8,11275.9,7109.7,6.12,0.05,1.1,0.02,2.09,1212073177,1212074530,1.369,35.7,0.1,0.2,N
64,100.04,0.63,0.13,1.673,58.05,3.116,0.7,24.8,0.6,15.3,15.3,0.063,415,49.14,0.006,704.645,172.325,0.26,0.19,0.15,-47.33,0.686,0.639,0.244,0.183,0.094,0.044,0.524,0.606,1.76,0.619,0.644,0.28,89771.5,9528.85,28539.3,1488.84,0.06,0.8,0.01,2.25,3088792871,4729865847,1.266,37.9,0.3,0.3,O
65,102.3,0.494,0.25,1.601,61.34,3.003,-0.67,26.1,0.552,14.5,14.2,0.079,445,55.68,0.005,712.94,169.745,0.2,0.3,0.17,-6.29,0.724,0.7,0.287,0.324,0.043,0.127,0.705,0.689,1.48,0.718,0.649,0.015,77860.9,11473.34,7122.3,5.66,0.04,1.1,0.02,2.47,1212287549,1212288911,1.359,44.5,0.1,0.2,N
66,102.3,0.445,0.26,1.412,61.2,2.949,-0.55,26.6,0.549,14.4,14.2,0.079,450,53.91,0.005,14129.715,165.51,0.21,0.32,0.18,-8.495,0.772,0.537,0.284,0.314,0.041,0.107,0.705,0.585,1.575,0.717,0.595,0.02,78076.4,11902.23,6043.8,10.38,0.06,1.1,0.02,2.24,1091091509,1091092883,1.244,43.2,0.1,0.2,N
67,100.25,0.575,0.13,1.6,57.52,3.029,1.28,25.3,0.605,13.4,13.3,0.063,440,48.58,0.005,821.73,194.24,0.23,0.2,0.14,-35.61,0.523,0.647,0.289,0.333,0.094,0.058,0.627,0.659,1.47,0.631,0.641,0.28,97983.9,7601.72,26219.4,1677.27,0.05,0.8,0.01,2.81,2973862249,4614935195,1.249,40.4,0.3,0.3,O
68,102.35,0.574,0.25,1.746,61.47,3.109,-0.24,25.8,0.619,14.5,14.3,0.079,445,56.45,0.004,707.925,152.845,0.2,0.3,0.17,0.25,0.718,0.561,0.188,0.316,0.037,0.13,0.706,0.554,1.255,0.718,0.638,0.015,73158.5,10598.47,7532.5,4.56,0.05,1.1,0.02,2.02,1218306392,1218307793,1.446,40.4,0.2,0.3,N
69,101.65,0.844,0.22,3.39,62.32,3.331,1.14,28.1,2.782,14.4,14.1,0.07,430,66.61,0.007,19260.765,178.815,0.21,0.2,0.14,-45.945,0.684,0.664,0.139,0.283,0.026,0.074,0.705,0.674,40.86,0.711,0.707,0.18,56164.8,10226.86,958.2,181.46,0.05,0.5,0.0,0.74,1177560675,1177567461,1.97,49.5,0.6,4.3,M
70,99.59,0.659,0.24,1.337,55.5,3.636,1.4,26.9,0.561,14.6,14.6,0.077,425,50.09,0.004,577.705,116.575,0.33,0.21,0.18,-53.105,0.734,0.695,0.328,0.232,0.083,0.048,0.827,0.736,1.245,0.771,0.694,0.005,72286.5,9839.64,32784.8,559.0,0.04,2.1,0.03,4.78,2781770938,2792202081,1.373,49.7,0.3,0.9,L
71,86.17,0.457,0.11,1.345,48.48,5.236,0.14,22.6,0.568,13.0,12.9,0.062,425,28.95,0.005,687.73,183.525,0.21,0.16,0.13,-80.27,0.537,0.571,0.236,0.274,0.087,0.051,0.678,0.66,1.505,0.612,0.637,0.245,92977.4,8368.93,15111.3,863.4,0.05,0.7,0.0,2.31,2629508043,4270581000,1.327,38.4,0.0,0.0,O
72,100.4,0.598,0.13,1.539,58.27,2.955,1.42,24.7,0.575,15.3,15.3,0.063,415,49.86,0.005,767.765,167.905,0.22,0.17,0.13,-41.77,0.68,0.662,0.248,0.256,0.063,0.05,0.692,0.676,1.4,0.675,0.643,0.295,81702.1,9766.81,14829.2,1637.16,0.0,0.7,0.0,1.82,3022245291,4663318377,1.238,38.9,0.3,0.3,O
73,99.41,0.582,0.24,1.345,55.47,3.674,1.45,27.0,0.48,14.5,14.7,0.076,425,50.05,0.005,588.84,126.58,0.35,0.21,0.19,-56.45,0.797,0.659,0.327,0.208,0.092,0.041,0.777,0.695,1.22,0.764,0.683,0.01,73023.0,10101.87,36890.3,602.42,0.04,2.1,0.02,4.1,2787162992,2797594138,1.367,41.3,0.3,0.9,L
74,102.4,0.476,0.25,1.397,61.62,2.951,-0.84,26.3,0.582,14.4,14.0,0.08,450,59.22,0.005,670.27,147.97,0.22,0.28,0.18,-2.28,0.733,0.54,0.275,0.316,0.045,0.116,0.73,0.541,1.545,0.71,0.611,0.015,69127.2,12426.25,1858.4,14.84,0.05,0.8,0.0,1.78,1153375987,1153377285,1.253,49.8,0.1,0.3,N
75,100.5,0.589,0.13,1.493,58.28,3.017,-0.84,24.8,0.564,15.4,15.3,0.063,415,49.84,0.005,692.0,184.865,0.22,0.17,0.13,-52.37,0.687,0.646,0.252,0.191,0.063,0.047,0.747,0.665,1.36,0.677,0.643,0.24,88104.5,8876.86,15543.8,1651.18,0.47,0.7,0.0,1.77,3022489206,4663562226,1.232,46.2,0.3,0.3,O
76,101.35,0.319,0.41,0.54,71.41,3.672,-0.55,24.2,0.376,14.0,14.3,0.079,440,51.47,0.007,423.945,70.945,0.16,0.22,0.13,-1.505,0.589,0.77,0.295,0.324,0.057,0.092,0.606,0.619,0.84,0.644,0.677,0.08,58424.8,3947.83,23961.8,65.77,0.14,1.8,0.35,4.48,1991447468,2816874191,1.158,36.8,0.1,0.2,J
77,100.75,0.582,0.23,1.687,55.14,3.885,1.34,28.3,0.51,14.8,14.6,0.075,425,54.71,0.005,615.64,139.645,0.32,0.22,0.19,-44.03,0.822,0.644,0.328,0.231,0.086,0.044,0.697,0.682,1.315,0.772,0.687,0.005,56859.5,9525.5,13466.4,1161.05,0.03,1.9,0.03,2.88,2731871984,2742303115,1.39,46.9,0.4,0.8,L
78,100.65,0.563,0.23,1.544,55.1,3.893,1.77,26.4,0.501,14.7,14.4,0.075,425,54.22,0.005,810.535,148.06,0.32,0.22,0.19,-37.44,0.748,0.695,0.331,0.238,0.089,0.049,0.831,0.669,1.755,0.772,0.689,0.005,72793.4,7958.05,14258.8,846.79,0.05,1.9,0.02,3.43,2732112946,2742544088,1.353,45.1,0.3,0.8,L
79,100.55,0.592,0.13,1.939,57.97,2.992,-0.06,22.4,0.593,13.8,13.7,0.062,440,49.62,0.005,761.25,192.89,0.24,0.21,0.15,-35.535,0.73,0.665,0.272,0.301,0.057,0.058,0.629,0.627,1.75,0.675,0.646,0.3,65536.0,9359.63,15872.0,1850.52,0.07,0.7,0.01,1.56,2951975710,4593048702,1.315,37.3,0.3,0.3,O
80,102.35,0.459,0.25,1.535,61.44,2.978,-0.82,26.2,0.534,14.5,14.4,0.08,445,55.64,0.005,695.76,165.075,0.2,0.31,0.17,2.895,0.743,0.595,0.281,0.322,0.037,0.141,0.728,0.663,1.45,0.72,0.684,0.01,75725.7,10333.72,6478.3,7.55,0.05,1.0,0.01,2.12,1206456028,1206457382,1.325,37.6,0.1,0.2,N
81,102.6,0.352,0.26,0.973,61.09,2.639,-0.26,26.6,0.462,14.2,14.2,0.08,450,53.02,0.005,626.69,152.955,0.19,0.27,0.16,-28.78,0.712,0.541,0.277,0.315,0.042,0.07,0.714,0.56,1.175,0.708,0.565,0.015,70902.6,10725.04,538.4,16.58,0.06,0.7,0.0,1.74,1074879084,1074880446,1.127,38.3,0.1,0.2,N
82,102.35,0.498,0.25,1.675,61.47,3.098,-0.5,25.8,0.547,14.4,14.2,0.079,445,55.73,0.004,796.98,174.66,0.2,0.31,0.18,-1.0,0.627,0.7,0.215,0.318,0.038,0.131,0.613,0.533,1.57,0.72,0.645,0.01,78257.7,10574.68,6744.0,4.8,0.06,1.1,0.02,2.02,1208848297,1208849702,1.4,36.5,0.1,0.2,N
83,99.32,0.627,0.13,1.716,57.94,3.053,0.17,24.8,0.615,15.4,15.5,0.064,415,48.12,0.005,913.045,202.35,0.31,0.2,0.17,-29.78,0.525,0.676,0.247,0.292,0.095,0.054,0.613,0.677,1.72,0.637,0.655,0.32,84862.3,11813.92,29910.2,1498.32,0.05,0.8,0.01,2.66,3117315607,4758388567,1.278,36.6,0.3,0.3,O
84,102.2,0.529,0.25,1.797,61.45,3.188,-0.76,26.5,0.55,14.2,14.2,0.079,445,56.94,0.005,631.215,167.085,0.21,0.29,0.17,-6.53,0.723,0.689,0.202,0.316,0.031,0.13,0.723,0.825,1.415,0.72,0.635,0.01,70971.3,12581.51,7915.0,6.93,0.06,1.1,0.02,2.47,1240800841,1240802174,1.448,42.3,0.2,0.3,N
85,102.15,0.496,0.25,1.671,61.2,3.257,-0.96,26.3,0.549,14.4,14.5,0.08,445,55.81,0.005,715.15,155.2,0.25,0.23,0.17,-9.97,0.726,0.688,0.211,0.321,0.034,0.144,0.71,0.843,1.53,0.726,0.672,0.01,84592.5,10005.29,5731.9,3.73,0.05,1.1,0.02,2.75,1038615038,1038616392,1.381,45.7,0.1,0.2,N
86,99.37,0.65,0.13,1.873,58.0,3.084,1.08,24.0,0.619,15.3,15.5,0.063,415,48.22,0.005,759.47,190.785,0.29,0.2,0.16,-16.275,0.527,0.635,0.25,0.289,0.098,0.053,0.523,0.639,1.655,0.635,0.651,0.295,87254.9,11313.79,29558.8,1496.16,0.06,0.8,0.01,2.53,3117532546,4758605497,1.309,41.6,0.3,0.3,O
87,99.46,0.594,0.24,1.394,55.48,3.639,1.42,26.8,0.494,14.6,14.7,0.076,425,50.08,0.005,614.515,126.925,0.34,0.21,0.19,-44.865,0.757,0.714,0.319,0.207,0.091,0.044,0.657,0.698,1.3,0.756,0.687,0.005,81680.4,8905.66,33753.3,718.95,0.05,2.0,0.01,3.93,2787549701,2797980797,1.367,37.1,0.3,0.9,L
88,102.15,0.509,0.25,1.623,61.34,3.007,-0.76,25.3,0.538,14.2,14.2,0.08,445,56.81,0.005,711.765,151.405,0.21,0.29,0.17,11.465,0.725,0.562,0.199,0.318,0.032,0.138,0.698,0.734,1.295,0.724,0.656,0.01,70529.6,11638.72,8034.8,5.82,0.05,1.1,0.02,2.49,1243164656,1243165999,1.365,42.5,0.1,0.2,N
89,99.28,0.582,0.24,1.244,55.45,3.65,1.25,26.4,0.494,14.7,14.8,0.077,425,49.87,0.004,636.35,131.875,0.35,0.21,0.19,-69.865,0.695,0.662,0.316,0.224,0.089,0.047,0.752,0.726,1.15,0.76,0.687,0.0,74736.9,9754.03,37062.6,630.36,0.05,2.1,0.03,3.94,2792941782,2803372888,1.345,47.3,0.3,0.9,L
90,99.34,0.641,0.13,1.872,58.0,3.057,1.28,22.4,0.619,15.5,15.7,0.064,415,48.21,0.005,666.9,204.715,0.29,0.2,0.16,-30.66,0.629,0.624,0.264,0.293,0.096,0.062,0.635,0.686,1.52,0.643,0.649,0.3,89625.0,11864.76,29818.5,1558.04,0.04,0.8,0.01,2.41,3119907701,4760980694,1.305,42.9,0.3,0.3,O
91,102.3,0.522,0.25,1.961,61.53,3.608,-0.9,26.5,0.559,14.2,14.2,0.08,445,55.28,0.004,719.355,150.82,0.26,0.25,0.18,-0.745,0.718,0.589,0.262,0.318,0.035,0.138,0.712,0.693,1.5,0.718,0.633,0.005,81701.2,13785.38,2999.8,17.19,0.06,1.1,0.01,2.26,1013182713,1013184110,1.533,45.3,0.1,0.2,N
92,102.2,0.512,0.25,1.69,61.49,3.069,-0.79,25.8,0.561,14.1,14.2,0.079,445,57.13,0.005,704.985,153.16,0.21,0.29,0.17,-13.825,0.681,0.536,0.217,0.322,0.032,0.139,0.755,0.555,1.385,0.722,0.655,0.01,68638.6,12234.77,8051.3,6.32,0.05,1.1,0.02,2.45,1243378794,1243380149,1.396,43.8,0.1,0.2,N
93,102.25,0.505,0.25,1.772,61.3,3.385,-0.87,26.4,0.558,14.2,14.4,0.08,445,54.98,0.004,720.83,154.925,0.25,0.25,0.17,0.58,0.744,0.843,0.269,0.322,0.035,0.145,0.729,0.531,1.405,0.717,0.675,0.015,80262.8,11600.56,4280.0,10.68,0.05,1.1,0.01,2.98,1015298610,1015299947,1.417,39.1,0.1,0.2,N
94,100.85,0.562,0.13,1.505,58.28,2.99,-0.23,23.5,0.575,15.4,15.2,0.063,415,50.01,0.005,822.135,166.355,0.21,0.18,0.13,-80.855,0.663,0.716,0.257,0.198,0.073,0.05,0.708,0.683,1.465,0.672,0.644,0.26,94312.5,9902.38,22709.0,1353.55,0.36,0.8,0.01,2.55,3004670090,4645743075,1.234,38.7,0.3,0.3,O
95,102.2,0.48,0.25,1.434,61.35,2.927,-0.53,25.8,0.578,14.2,14.3,0.079,450,56.97,0.004,658.17,154.73,0.22,0.31,0.18,-13.47,0.691,0.554,0.243,0.323,0.037,0.099,0.709,0.541,1.35,0.719,0.584,0.015,77537.9,11316.79,6065.8,6.6,0.06,1.2,0.02,2.81,1138551752,1138553096,1.263,38.2,0.1,0.2,N
