,330X2,330X21,330X25,330X31,330X41,330X42,330X48,330X49,330X51,330X52,330X81,330X94,330X100,330X101,330X102,330X104,330X106,330X107,330X108,330X119,330X120,330X121,330X135,330X140,330X141,330X142,330X167,330X179,330X185,330X188,330X190,330X191,330X195,330X197,330X207,330X208,330X214,330X218,330X224,330X236,330X244,330X248,330X258,330X266,330X267,330X274,330X277,330X288,330X296,330X297,330X298,330X302,330X303,330X315,330X321,330X364,330X384,330X385,330X393,330X394,330X395,330X421,330X422,330X441,330X452,330X458,330X460,330X461,330X462,330X468,330X471,330X472,330X481,330X482,330X488,330X498,330X511,330X512,330X516,330X527,330X538,330X539,330X547,330X548,330X552,330X553,330X554,330X555,330X559,330X561,330X562,330X566,330X568,330X569,330X573,330X574,330X575,330X576,330X580,330X582,330X595,330X603,330X604,330X608,330X610,330X611,330X615,330X643,330X670,330X673,330X689,330X690,330X700,330X713,330X798,330X878,330X899,330X909,330X912,330X932,330X952,330X972,330X1053,330X1077,330X1129,330X1174,330X1202,330X1207,330X1214,330X1226,TOOL
77,83.6,4.27,200.0,97.404,39.1,0.38,39.825,0.38,38.8,0.38,98.144,136.3,4.06,0.25,86.14,84.31,97.18,96.228,94.97,4.37,98.1,97.145,97.98,90.83,98.17,97.175,4.41,94.847,93.63,85.335,88.0,87.11,85.98,95.85,96.43,95.428,94.23,94.535,93.41,4.13,95.68,97.813,97.88,88.36,98.56,96.46,99.85,99.155,88.65,89.82,88.913,87.78,4.48,99.042,97.84,100.15,99.54,98.422,81.2,100.01,98.862,99.41,98.262,98.2,95.417,94.21,8.9,96.78,95.692,94.49,96.8,95.71,98.63,97.612,96.34,98.72,94.4,93.42,92.14,2.461,99.19,98.225,98.58,97.573,96.51,5.33,97.18,96.265,95.31,95.04,94.14,93.17,91.67,90.758,89.87,88.66,87.56,86.845,86.1,81.81,4.11,97.81,96.755,95.42,97.76,96.72,95.4,155,90.8,4.72,0.00018,88.63,90.7,4.41,0.0001,234742,1.71,158.1,18.41,19.64,50.53,48.73,2,7.992,5.33,12.9,22.45,22.46,138.4,0.14,A
78,84.6,4.31,200.0,97.647,39.2,0.39,39.825,0.38,38.675,0.39,99.9,135.9,4.04,0.24,87.27,85.94,96.57,95.655,94.53,4.35,97.73,96.783,97.387,89.66,97.94,97.017,4.42,93.608,92.86,86.547,88.81,88.03,87.4,94.51,95.36,94.42,93.63,94.278,93.55,4.16,95.01,97.075,97.785,87.43,98.33,96.67,99.27,99.205,87.7,89.92,89.043,88.17,4.47,99.085,98.3,100.02,99.82,98.763,86.2,100.09,99.095,99.61,98.555,97.99,95.945,95.09,9.1,95.6,94.472,93.41,94.84,93.79,96.43,95.223,93.99,96.94,94.41,93.45,92.49,2.61,100.55,99.403,100.24,98.975,97.71,5.55,99.37,98.2,97.2,97.51,96.373,95.37,94.54,93.45,92.56,87.69,90.59,89.653,88.75,84.37,4.1,96.72,95.782,94.81,96.12,95.172,94.24,154,89.77,4.74,0.00035,87.75,89.47,4.4,8.8e-05,132838,1.65,158.0,18.18,19.39,49.57,47.85,1,7.99,5.49,12.86,22.25,22.34,140.9,0.13,A
79,84.5,4.28,200.0,98.478,38.5,0.4,39.8,0.39,38.375,0.4,99.012,138.3,4.08,0.25,87.48,84.41,98.11,97.078,94.84,4.38,99.11,98.088,98.623,91.97,98.98,97.847,4.42,95.205,93.22,86.453,89.34,88.243,86.1,96.18,96.61,95.597,93.62,94.403,92.45,4.15,94.75,97.6,97.4,89.34,97.9,94.92,99.22,98.6,89.45,91.38,90.258,88.09,4.51,98.66,96.52,100.46,100.18,99.043,81.6,100.88,99.748,100.29,99.125,99.5,96.513,94.19,8.9,97.86,96.672,94.5,97.88,96.705,99.86,98.653,96.5,98.8,95.59,94.545,92.29,2.449,100.35,99.15,99.42,98.323,96.17,5.34,98.09,97.01,94.91,95.8,94.74,92.64,92.29,91.345,89.38,89.4,88.44,87.483,85.64,82.64,4.15,99.04,97.96,95.62,98.88,97.817,95.56,153,91.91,4.74,0.00013,89.78,91.88,4.44,8.8e-05,164922,1.7,158.0,18.39,19.65,50.52,48.73,1,7.995,5.3,12.88,22.42,22.44,139.7,0.14,A
80,84.2,4.28,200.0,97.802,39.3,0.4,39.8,0.39,38.65,0.4,98.826,135.3,4.08,0.25,87.52,84.2,98.37,97.073,94.65,4.38,99.39,98.095,98.695,91.97,99.23,97.89,4.42,95.255,93.01,86.373,89.46,88.25,86.01,96.48,96.93,95.603,93.4,94.408,92.23,4.15,94.5,97.623,97.385,89.34,98.15,94.66,99.5,98.537,89.45,91.42,90.2,87.87,4.51,98.605,96.32,100.73,100.48,99.05,81.6,101.13,99.722,100.55,99.147,99.74,96.515,94.01,8.9,98.09,96.697,94.36,98.11,96.722,100.09,98.685,96.35,98.61,95.9,94.583,92.15,2.452,100.43,99.163,99.53,98.322,96.01,5.34,98.12,96.968,94.71,95.84,94.722,92.53,92.4,91.327,89.22,89.4,88.47,87.428,85.55,82.64,4.15,99.31,97.968,95.53,99.16,97.813,95.36,154,91.91,4.74,0.00012,89.8,91.9,4.44,8.7e-05,164922,1.7,158.0,18.39,19.64,50.52,48.73,2,7.992,5.29,12.88,22.42,22.43,139.4,0.14,A
81,84.0,4.28,200.0,97.115,39.3,0.4,39.8,0.39,38.975,0.4,97.848,135.9,4.08,0.25,86.37,84.84,97.21,96.263,95.37,4.38,98.24,97.29,97.893,91.93,98.08,97.145,4.41,94.547,93.57,85.593,88.23,87.42,86.62,95.52,95.92,94.993,94.02,93.767,92.85,4.15,95.19,96.94,96.71,89.31,97.18,94.96,98.49,97.82,89.4,90.35,89.447,88.54,4.51,97.873,96.6,99.75,99.42,98.27,81.6,100.12,99.002,99.51,98.358,98.74,95.8,94.55,8.9,97.18,96.022,94.71,97.16,96.017,99.2,98.013,96.63,98.86,94.73,93.81,92.83,2.462,99.26,98.328,98.43,97.487,96.36,5.34,97.02,96.12,95.13,94.71,93.89,93.0,91.27,90.49,89.64,89.53,87.23,86.613,85.91,81.59,4.15,98.12,97.165,96.19,98.01,97.035,96.04,155,91.85,4.74,0.00018,89.74,91.84,4.44,9.7e-05,170219,1.7,158.0,18.39,19.64,50.52,48.73,2,7.995,5.29,12.88,22.42,22.42,138.0,0.14,A
82,83.5,4.28,200.0,98.061,58.8,0.39,39.8,0.38,43.875,0.39,100.31,136.5,4.08,0.24,87.14,86.55,97.82,97.342,96.97,4.37,98.81,98.222,98.963,91.92,98.57,98.052,4.41,95.457,95.07,86.76,88.99,88.553,88.24,95.95,96.26,95.672,95.23,94.545,94.16,4.14,96.46,97.708,97.547,89.31,97.48,96.56,99.09,98.733,89.4,90.99,90.498,90.16,4.51,98.642,98.12,100.24,99.99,99.385,82.2,100.69,99.935,99.9,99.417,99.01,96.882,96.52,8.9,97.62,97.12,96.69,97.8,97.31,99.7,99.222,98.87,101.18,95.45,94.975,94.62,2.455,100.3,99.767,99.37,98.818,98.37,5.36,98.03,97.507,97.04,95.69,95.21,94.83,92.33,91.877,91.5,89.6,88.21,87.813,87.5,82.52,4.15,98.77,98.293,97.93,98.63,98.19,97.88,175,91.85,4.74,8.7e-05,89.74,91.83,4.44,7.4e-05,172014,1.7,158.0,18.39,19.64,50.52,48.73,1,7.992,5.3,12.88,22.42,22.42,141.5,0.14,A
83,86.4,4.18,200.0,97.741,39.2,0.46,39.875,0.45,38.65,0.43,100.442,135.9,3.53,0.25,91.01,90.11,99.82,99.25,98.47,4.47,100.46,99.855,100.16,94.66,99.7,98.957,4.28,95.32,94.43,90.545,92.91,92.425,91.91,95.79,95.77,95.012,94.12,93.62,92.77,3.94,94.1,95.565,94.91,88.08,94.93,93.37,95.85,95.15,82.82,94.8,94.225,93.56,4.67,94.923,94.06,96.92,97.79,97.045,81.4,98.51,97.802,98.71,98.013,98.03,95.713,94.99,8.9,96.12,95.535,94.86,96.29,95.753,97.97,97.35,96.62,98.7,98.82,98.207,97.52,2.309,99.32,98.815,98.93,98.51,98.01,5.06,98.23,97.805,97.38,96.62,96.25,95.88,93.84,93.548,93.29,91.27,90.37,90.142,89.96,84.63,3.96,101.29,100.628,99.91,100.65,100.0,99.3,154,95.92,4.93,0.00037,90.37,94.85,4.56,0.0001,112452,1.7,158.1,18.39,19.63,50.46,48.68,1,7.992,5.27,12.89,22.42,22.43,141.7,0.14,A
84,86.3,4.18,199.9,97.276,39.3,0.46,39.8,0.45,38.8,0.43,99.768,135.4,3.53,0.26,90.45,89.39,99.28,98.62,97.76,4.47,99.91,99.268,99.558,94.66,99.23,98.538,4.28,95.005,94.27,89.91,92.35,91.798,91.22,95.41,95.39,94.705,93.95,93.307,92.61,3.93,93.92,95.277,94.627,88.08,94.56,93.19,95.48,94.807,82.83,94.16,93.555,92.89,4.66,94.602,93.66,96.49,97.22,96.54,81.4,97.89,97.278,98.12,97.47,97.31,95.105,94.48,8.9,95.61,95.007,94.33,95.77,95.192,97.49,96.875,96.1,98.03,98.22,97.54,96.81,2.284,98.56,98.015,98.19,97.71,97.21,5.06,97.47,97.0,96.58,95.8,95.388,94.91,93.01,92.685,92.35,91.28,89.62,89.295,89.03,83.91,3.96,100.7,99.985,99.2,100.07,99.34,98.55,155,95.92,4.93,0.00043,90.38,94.85,4.56,0.0001,115708,1.7,158.1,18.4,19.64,50.5,48.71,1,7.99,5.13,12.89,22.42,22.43,140.7,0.14,A
85,83.4,4.28,200.0,98.684,38.6,0.4,39.8,0.39,38.275,0.39,99.828,137.7,4.06,0.25,87.5,84.25,98.94,97.51,95.1,4.39,100.17,98.71,99.4,92.37,99.83,98.415,4.4,95.487,93.25,86.26,89.52,88.278,86.21,96.65,97.24,95.883,93.7,94.93,92.75,4.15,94.94,98.045,97.845,89.76,98.63,95.12,100.11,98.77,89.4,91.97,90.625,88.4,4.51,98.508,96.18,100.88,101.2,99.837,81.6,101.86,100.523,101.45,100.155,100.43,97.543,95.15,8.9,98.7,97.402,95.08,98.6,97.345,100.01,98.802,96.45,98.68,96.61,95.205,92.9,2.463,99.7,98.39,98.97,97.765,95.57,5.21,97.63,96.405,94.23,95.26,94.15,91.99,91.9,90.813,88.73,90.03,87.9,86.912,85.02,81.87,4.16,99.98,98.507,96.11,99.66,98.192,95.82,153,92.41,4.74,0.00036,90.36,92.35,4.45,0.00011,61936,1.71,158.0,18.39,19.64,50.52,48.73,1,7.992,5.36,12.89,22.41,22.42,140.8,0.13,A
86,82.7,4.28,200.0,96.932,39.3,0.39,39.825,0.39,38.925,0.39,97.682,135.5,4.06,0.24,86.17,84.6,97.08,96.377,95.44,4.38,98.24,97.5,98.142,92.31,98.0,97.203,4.4,94.513,93.57,85.468,88.07,87.39,86.51,95.12,95.66,94.84,93.92,93.848,92.95,4.14,95.19,96.938,96.74,89.71,97.15,95.43,98.3,97.695,89.36,90.47,89.72,88.8,4.51,97.57,96.36,99.6,99.93,99.0,81.7,100.58,99.663,100.21,99.308,99.34,96.78,95.61,8.9,97.71,96.797,95.61,97.6,96.702,99.18,98.235,96.96,99.07,95.08,94.347,93.32,2.425,98.49,97.555,97.88,96.98,95.86,5.21,96.4,95.548,94.48,94.11,93.27,92.2,90.69,89.903,88.92,89.98,86.75,86.058,85.23,80.83,4.15,98.26,97.498,96.48,97.9,97.173,96.18,155,92.36,4.74,0.00012,90.3,92.29,4.46,8.1e-05,73659,1.71,158.0,18.39,19.64,50.51,48.72,2,7.995,5.22,12.89,22.41,22.42,137.8,0.14,A
87,83.8,4.3,199.9,97.213,39.2,0.39,39.8,0.39,38.875,0.4,97.972,136.0,4.09,0.25,86.74,84.67,97.51,96.495,95.32,4.38,98.66,97.6,98.287,91.52,98.46,97.44,4.41,94.922,93.81,85.718,88.59,87.597,86.54,95.76,96.13,95.135,94.02,93.922,92.87,4.16,95.22,97.08,96.955,89.31,97.55,95.5,98.81,98.263,89.44,90.43,89.433,88.32,4.49,98.362,97.24,100.15,99.82,98.927,81.4,100.63,99.74,99.95,99.04,98.98,96.305,95.1,8.9,97.61,96.672,95.45,97.55,96.625,99.54,98.598,97.3,99.54,94.95,93.955,92.78,2.458,99.55,98.585,98.73,97.818,96.64,5.33,97.3,96.41,95.33,94.94,94.142,93.16,91.4,90.71,89.82,89.24,87.47,86.74,85.97,81.56,4.16,98.29,97.243,96.07,98.19,97.152,95.99,155,91.55,4.74,0.00018,89.68,91.42,4.43,9.8e-05,23937,1.71,158.0,18.39,19.63,50.5,48.7,2,7.992,5.3,12.89,22.42,22.44,138.2,0.14,A
88,87.5,4.31,199.7,99.465,38.5,0.43,39.825,0.4,38.025,0.44,100.356,138.5,4.1,0.24,88.56,81.59,100.13,98.032,92.73,4.4,101.4,99.225,100.152,91.94,101.4,99.26,4.45,96.457,91.69,86.425,90.41,88.222,83.3,98.31,98.62,96.668,92.0,95.725,90.91,4.19,93.05,98.787,98.833,89.49,100.36,93.17,101.81,100.038,89.6,92.26,90.155,85.23,4.54,99.927,94.66,102.91,102.8,100.337,81.9,103.53,100.975,102.78,100.24,101.39,97.26,91.69,8.9,99.6,97.197,91.83,99.6,97.218,101.16,98.77,93.57,95.81,97.12,95.013,90.02,2.488,101.9,99.235,101.26,98.468,92.59,5.33,99.94,97.127,91.22,97.62,94.862,88.99,94.19,91.51,85.77,89.37,89.94,87.403,81.91,83.79,4.18,100.49,98.413,93.35,100.5,98.442,93.45,152,91.92,4.76,0.0001,89.91,91.86,4.45,7.9e-05,193834,1.64,157.7,18.03,19.21,48.95,47.26,1,7.99,5.45,12.83,21.69,22.11,141.6,0.11,A
89,83.0,4.29,199.8,97.502,39.1,0.39,39.825,0.38,38.8,0.39,98.396,136.3,4.08,0.25,86.09,84.22,97.49,96.418,95.22,4.37,98.57,97.515,98.487,91.55,98.78,97.678,4.41,95.162,93.78,85.188,88.0,87.05,86.03,96.21,96.65,95.5,94.12,94.405,93.07,4.15,95.5,97.693,97.612,89.11,98.32,95.85,99.57,98.727,89.22,89.88,88.922,87.85,4.5,98.563,97.16,100.15,99.85,98.733,81.4,100.55,99.43,99.88,98.773,98.86,95.968,94.52,8.9,97.22,96.14,94.67,97.32,96.25,99.14,98.025,96.47,98.88,94.75,93.713,92.56,2.487,99.67,98.68,98.92,97.948,96.57,5.33,97.62,96.71,95.39,95.44,94.587,93.37,92.01,91.207,90.06,89.36,88.01,87.325,86.35,82.13,4.15,98.1,96.998,95.78,98.03,96.925,95.76,155,91.54,4.74,0.00018,89.53,91.48,4.44,9.7e-05,205553,1.69,157.9,18.38,19.6,50.45,48.66,2,7.992,5.46,12.87,22.39,22.4,138.8,0.14,A
90,84.2,4.3,200.1,98.524,38.6,0.4,39.8,0.39,38.325,0.39,99.178,137.8,4.09,0.25,87.8,86.84,99.5,98.922,98.05,4.39,100.26,99.67,100.552,91.62,100.39,99.775,4.42,96.89,96.32,87.25,89.79,89.21,88.69,97.17,97.61,97.113,96.56,95.96,95.44,4.16,97.96,99.403,99.218,89.27,99.5,98.47,100.6,100.52,89.36,91.64,91.04,90.49,4.48,100.275,99.68,101.14,100.88,100.25,81.3,101.61,100.92,100.95,100.258,99.83,97.347,96.55,8.9,98.26,97.517,96.71,98.19,97.45,100.0,99.142,98.31,100.52,96.63,95.955,95.31,2.43,99.72,98.955,98.91,98.087,97.32,5.32,97.44,96.72,96.05,95.12,94.365,93.66,91.59,90.868,90.26,89.24,87.48,86.888,86.37,81.52,4.16,99.92,99.248,98.57,99.89,99.222,98.57,153,91.46,4.73,0.00013,89.65,91.52,4.44,9.1e-05,235617,1.71,158.1,18.41,19.65,50.53,48.76,1,7.995,5.3,12.89,22.46,22.46,139.9,0.14,A
91,83.5,4.29,200.1,97.185,39.1,0.39,39.8,0.39,38.85,0.39,97.86,136.1,4.09,0.24,86.31,84.52,97.66,96.743,95.53,4.38,98.71,97.805,98.452,91.57,98.52,97.6,4.41,95.003,93.87,85.51,88.33,87.437,86.37,95.75,96.22,95.24,94.21,94.055,93.07,4.16,95.45,97.297,97.177,89.23,97.76,95.83,98.97,98.423,89.31,90.19,89.31,88.2,4.48,98.185,96.88,99.66,99.35,98.327,81.3,100.06,99.015,99.44,98.385,98.3,95.46,94.18,8.9,96.9,95.773,94.44,96.72,95.637,98.71,97.515,96.15,98.19,94.89,93.955,92.76,2.463,98.14,97.037,97.3,96.193,94.95,5.33,95.8,94.755,93.59,93.39,92.47,91.38,89.84,88.978,87.98,89.31,85.83,85.057,84.17,79.99,4.15,98.33,97.355,96.13,98.31,97.315,96.09,155,91.41,4.73,0.00018,89.65,91.46,4.44,9.8e-05,11337,1.71,158.1,18.41,19.64,50.52,48.75,2,7.992,5.3,12.89,22.44,22.45,138.0,0.14,A
92,84.7,4.31,200.2,99.034,38.3,0.37,39.85,0.37,38.15,0.37,99.386,139.3,4.02,0.23,89.39,87.83,99.12,98.41,97.48,4.32,100.01,99.313,99.967,88.92,100.51,99.772,4.41,95.797,95.04,88.67,91.25,90.423,89.64,96.49,97.14,96.438,95.68,96.332,95.61,4.16,97.55,99.483,100.205,87.02,100.64,99.11,101.6,101.695,87.25,91.89,91.165,90.41,4.4,101.28,100.54,101.77,101.28,100.443,85.8,101.6,100.745,101.39,100.552,99.27,97.453,96.67,9.1,96.84,95.847,94.8,96.21,95.205,97.41,96.363,95.18,97.42,96.66,95.88,95.07,2.495,99.71,98.73,99.14,98.183,97.22,5.34,97.99,97.07,96.15,95.96,95.055,94.27,92.7,91.85,91.16,86.95,88.7,87.92,87.2,82.57,4.07,98.96,98.188,97.36,98.47,97.692,96.9,152,88.81,4.68,0.00012,87.25,88.67,4.37,8.7e-05,153446,1.71,158.2,18.42,19.66,50.55,48.76,2,7.992,5.48,12.9,22.47,22.47,140.2,0.14,A
93,84.1,4.28,200.0,98.848,38.4,0.39,39.8,0.39,38.225,0.38,99.522,138.7,4.07,0.25,87.54,85.98,99.34,98.373,96.9,4.38,100.12,99.14,100.078,91.2,100.24,99.233,4.42,96.625,95.44,86.83,89.5,88.732,87.8,97.48,97.87,97.013,95.91,96.105,95.07,4.15,97.23,99.528,99.543,88.69,100.04,98.18,101.35,100.95,88.89,91.24,90.455,89.43,4.48,100.62,99.49,101.54,101.15,100.173,81.2,101.59,100.648,100.96,100.045,99.7,97.055,95.96,8.9,98.19,97.265,96.11,98.03,97.105,99.94,98.953,97.75,99.99,96.2,95.263,94.24,2.446,100.34,99.407,99.61,98.692,97.66,5.33,98.25,97.392,96.43,96.0,95.178,94.25,92.55,91.79,90.93,88.97,88.46,87.785,87.03,82.44,4.13,99.6,98.575,97.26,99.62,98.617,97.33,152,91.06,4.73,0.00012,89.0,91.08,4.42,9e-05,121716,1.7,158.1,18.41,19.65,50.54,48.74,2,7.99,5.31,12.89,22.46,22.46,140.4,0.14,A
94,82.6,4.27,200.0,97.545,39.3,0.38,39.85,0.38,38.7,0.37,100.068,135.3,4.06,0.25,85.51,83.92,97.07,96.337,95.0,4.37,97.78,97.045,97.998,91.11,97.91,97.12,4.41,94.683,93.77,84.858,87.34,86.66,85.7,95.47,96.01,95.167,94.29,94.222,93.39,4.14,95.51,97.528,97.535,88.6,98.09,96.39,99.35,98.912,88.8,89.17,88.445,87.43,4.47,98.618,97.62,99.54,99.02,98.175,81.2,99.48,98.582,98.93,97.992,97.76,95.125,94.11,8.9,96.34,95.34,94.03,96.18,95.193,98.18,97.165,95.74,97.95,94.04,93.255,92.16,2.47,98.33,97.392,97.58,96.672,95.39,5.33,96.17,95.355,94.19,93.97,93.132,91.96,90.56,89.8,88.72,89.03,86.5,85.863,84.93,80.65,4.12,97.45,96.62,95.48,97.43,96.645,95.57,154,90.96,4.72,0.00037,88.91,90.99,4.41,0.00011,122344,1.71,158.1,18.41,19.65,50.53,48.74,1,7.99,5.32,12.9,22.46,22.46,141.2,0.14,A
95,82.6,4.27,200.0,96.781,39.3,0.38,39.85,0.38,39.0,0.37,97.518,135.4,4.06,0.25,85.67,84.05,97.14,96.417,95.13,4.37,98.24,97.23,98.132,91.11,98.22,97.335,4.41,94.935,93.75,84.975,87.52,86.817,85.85,95.78,96.38,95.425,94.25,94.477,93.36,4.14,95.5,97.772,97.82,88.6,98.4,96.42,99.63,99.155,88.8,89.42,88.58,87.46,4.47,98.873,97.73,99.91,99.33,98.375,81.2,99.74,98.78,99.18,98.19,98.03,95.338,94.22,8.9,96.59,95.578,94.41,96.46,95.455,98.47,97.43,96.17,98.33,94.2,93.385,92.2,2.477,98.65,97.662,97.74,96.877,95.77,5.33,96.31,95.558,94.56,94.06,93.328,92.41,90.67,89.985,89.1,89.03,86.66,85.97,85.0,80.74,4.12,97.67,96.75,95.5,97.73,96.79,95.53,156,90.96,4.72,0.00018,88.91,90.98,4.41,0.0001,122344,1.71,158.1,18.41,19.65,50.53,48.74,2,7.99,5.32,12.89,22.45,22.46,137.6,0.14,A
96,88.1,4.34,197.8,98.383,38.9,0.45,39.9,0.44,38.425,0.71,101.14,137.2,4.52,0.33,86.89,86.51,99.72,99.423,98.56,4.53,100.77,100.503,100.555,95.7,100.27,99.912,4.37,98.645,98.31,86.665,90.49,90.275,90.18,98.87,98.28,98.028,97.73,97.093,96.77,4.65,97.68,98.083,98.228,92.3,98.1,97.74,98.18,98.255,92.91,89.58,89.448,89.18,4.75,97.573,97.36,95.63,95.0,94.78,39.2,94.59,94.352,94.42,94.22,95.69,96.6,96.45,8.2,98.79,98.547,98.36,98.88,98.645,99.67,99.365,99.14,99.85,94.7,94.58,94.35,3.584,99.32,99.147,99.01,98.873,98.73,5.63,98.03,97.95,97.77,96.55,96.44,96.24,94.46,94.347,94.08,95.78,91.78,91.662,91.49,89.77,4.45,97.9,97.673,97.54,98.71,98.485,98.32,153,97.61,4.71,9.7e-05,92.68,95.41,4.41,6.2e-05,14852,1.6,162.2,18.45,19.72,48.86,46.95,1,7.965,5.84,12.64,21.38,21.78,142.7,12.42,B
97,84.4,4.27,200.0,98.601,39.2,0.39,39.825,0.39,38.3,0.39,99.834,135.9,4.07,0.24,87.65,84.06,99.22,97.77,95.04,4.38,100.38,98.862,99.625,91.24,100.24,98.773,4.42,96.22,93.71,86.398,89.59,88.278,85.81,97.58,98.11,96.685,94.19,95.742,93.3,4.15,95.64,99.045,99.157,88.73,100.2,96.35,101.49,100.475,88.93,91.38,90.028,87.53,4.48,100.145,97.57,101.84,101.37,99.75,81.2,101.82,100.24,101.23,99.657,99.93,96.657,94.09,8.9,98.37,96.83,94.35,98.23,96.685,100.18,98.603,96.11,98.28,96.36,94.895,92.28,2.466,100.51,98.855,99.75,98.165,95.43,5.33,98.37,96.838,94.12,96.17,94.68,92.01,92.66,91.278,88.73,88.98,88.65,87.29,84.9,82.72,4.13,99.72,98.243,95.54,99.75,98.278,95.59,153,91.1,4.72,0.00018,89.04,91.12,4.41,9.8e-05,132805,1.71,158.1,18.41,19.65,50.53,48.74,2,7.992,5.32,12.89,22.45,22.46,140.8,0.14,A
98,84.7,4.28,199.8,97.357,39.2,0.4,39.825,0.4,38.825,0.45,98.224,136.1,3.87,0.25,89.35,87.29,98.49,97.33,95.8,4.41,98.95,97.922,98.763,93.24,98.74,97.722,4.34,94.148,92.88,88.368,91.18,90.117,88.91,94.95,95.3,94.222,92.96,92.942,91.71,4.11,93.39,95.287,94.91,89.86,95.13,92.87,96.21,95.34,87.25,93.23,92.125,90.84,4.62,95.632,94.34,98.2,99.26,98.213,80.8,99.7,98.677,100.07,99.025,99.53,96.882,95.67,8.9,97.66,96.65,95.38,97.92,96.915,99.71,98.665,97.36,99.56,97.22,96.04,94.64,2.39,101.53,100.493,101.03,100.028,98.96,5.27,100.02,99.05,98.07,98.07,97.198,96.3,95.1,94.27,93.39,90.79,91.24,90.523,89.81,85.19,4.1,100.05,98.838,97.43,99.25,98.045,96.61,155,94.25,4.84,0.00019,90.89,93.33,4.5,0.0001,105324,1.69,157.9,18.36,19.61,50.41,48.63,2,7.99,5.16,12.86,22.37,22.38,138.6,0.13,A
99,84.1,4.27,200.0,98.764,38.7,0.39,39.8,0.38,38.25,0.38,100.078,137.6,4.06,0.24,87.05,83.89,98.74,97.4,94.99,4.38,99.85,98.472,99.238,91.23,99.76,98.39,4.42,95.915,93.73,85.978,89.03,87.827,85.69,97.16,97.69,96.39,94.23,95.455,93.32,4.15,95.6,98.687,98.792,88.7,99.78,96.21,101.1,100.138,88.92,90.93,89.647,87.46,4.48,99.81,97.48,101.4,100.88,99.445,81.2,101.35,99.915,100.71,99.23,99.46,96.313,94.01,8.9,97.86,96.495,94.26,97.71,96.367,99.47,98.12,95.7,97.9,95.83,94.475,92.16,2.468,99.75,98.39,99.03,97.675,95.24,5.33,97.64,96.352,93.98,95.34,94.127,91.81,91.95,90.782,88.6,88.98,87.95,86.865,84.73,82.01,4.13,99.25,97.868,95.46,99.27,97.887,95.54,153,91.07,4.72,0.00036,89.01,91.1,4.41,0.00011,133431,1.71,158.1,18.41,19.65,50.52,48.73,1,7.992,5.32,12.9,22.45,22.45,141.2,0.14,A
0,87.8,4.34,198.0,98.041,39.3,0.45,39.9,0.44,38.525,0.7,99.198,135.5,4.52,0.35,88.33,85.18,100.22,98.868,96.27,4.52,101.24,99.825,99.775,95.83,100.65,99.287,4.38,98.043,95.76,87.218,91.89,90.727,88.56,99.39,99.03,97.555,95.42,96.615,94.45,4.65,95.53,97.983,98.178,92.42,99.62,96.02,99.67,98.563,93.01,90.98,89.823,87.71,4.76,97.993,95.78,97.39,96.73,95.123,39.3,96.4,94.755,96.2,94.578,97.53,96.893,94.69,8.1,100.33,98.815,96.64,100.27,98.785,101.03,99.523,97.35,97.93,95.87,94.612,92.41,3.522,100.52,99.118,100.26,98.803,96.54,5.6,99.26,97.845,95.61,97.69,96.41,94.19,95.56,94.252,92.06,95.39,92.82,91.608,89.46,90.6,4.46,98.66,97.412,95.14,99.4,98.11,95.82,154,97.72,4.71,0.00014,92.8,95.53,4.42,7.2e-05,30624,1.66,162.2,18.84,20.14,50.42,48.28,2,7.965,5.8,12.69,22.13,22.13,139.9,12.56,B
1,84.3,4.28,199.9,98.718,38.4,0.39,39.8,0.39,38.225,0.38,99.23,138.6,4.07,0.24,87.48,85.43,98.9,98.0,96.75,4.38,99.94,99.075,99.855,91.23,99.89,98.998,4.42,96.447,95.3,86.6,89.36,88.483,87.34,97.29,97.84,96.93,95.79,95.972,94.89,4.15,97.29,99.225,99.325,88.7,100.0,97.68,101.3,100.64,88.92,91.22,90.257,89.04,4.48,100.315,98.94,101.51,101.05,99.963,81.2,101.51,100.435,100.94,99.867,99.62,96.895,95.53,8.9,98.09,97.048,95.61,97.98,96.923,99.94,98.772,97.31,99.53,96.16,95.088,93.77,2.471,100.21,99.1,99.4,98.363,97.06,5.33,98.05,97.05,95.84,95.86,94.873,93.66,92.41,91.465,90.33,88.98,88.28,87.52,86.55,82.33,4.13,99.35,98.45,97.2,99.4,98.49,97.26,152,91.07,4.73,0.00018,89.01,91.1,4.42,0.0001,133431,1.71,158.1,18.41,19.64,50.53,48.73,2,7.995,5.32,12.89,22.45,22.46,140.0,0.14,A
