,312X51,312X52,312X53,312X54,312X55,312X57,312X59,312X60,312X61,312X64,312X65,312X66,312X67,312X69,312X70,312X75,312X81,312X91,312X95,312X96,312X111,312X115,312X130,312X131,312X132,312X133,312X141,312X217,312X246,312X253,312X254,312X255,312X256,312X260,312X261,312X263,312X266,312X267,312X277,312X279,312X280,312X281,312X283,312X284,312X285,312X286,312X287,312X289,312X290,312X291,312X292,312X293,312X303,312X310,312X311,312X315,312X332,312X333,312X337,312X338,312X340,312X349,312X351,312X352,312X355,312X356,312X357,312X358,312X359,312X361,312X362,312X363,312X373,312X379,312X380,312X381,312X382,312X383,312X385,312X386,312X387,312X388,312X389,312X421,312X423,312X424,312X425,312X426,312X429,312X438,312X439,312X441,312X456,312X462,312X465,312X468,312X471,312X475,312X476,312X477,312X480,312X482,312X483,312X489,312X516,312X517,312X519,312X524,312X525,312X528,312X529,312X530,312X531,312X552,312X553,312X555,312X566,312X570,312X574,312X576,312X580,312X582,312X586,312X588,312X589,312X591,312X594,312X597,312X630,312X631,312X633,312X639,312X640,312X645,312X670,312X672,312X690,312X691,312X692,312X693,312X694,312X695,312X696,312X697,312X698,312X699,312X700,312X711,312X712,312X713,312X714,312X717,312X728,312X729,312X730,312X732,312X752,312X754,312X762,312X776,312X778,TOOL
145,329,263,168,227,224,339,172,258,229,238,154,220,216,1.43,0.81,7.25,0.9,0,4010,4010,19.8,18,33.9,34.4,34.8,34.7,33.8,47.4,19.1,-1,718,5,-2,720,4002,4002,62,-4,1121,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,378,4,2,2,2,372,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,0,32545,28103,26975,4,5,10.2,10.8,10.1,2999,3031,5002,2959,4995,33,33,27,69,34,28,17,93,55,46,46,47,21,42,43,45,1038,991,317,704,5000,3000,5032,3002,4969,2999,57,66,56,63,57,51,86,82,82,54,82,2045,2356,3011.4,3012.3,3015,3014.2,-1,3052,3050,3047,3050,15,2952,100,100,100,100.1,100.1,105.2,104.9,104.7,104.6,86,57,106.6,100.4,100,2823
150,332,266,168,229,226,342,171,257,231,232,152,221,217,1.44,0.79,7.58,0.88,0,4010,4010,15.2,25.3,32.7,33.3,33.9,34.4,33,47.3,19.2,-1,720,-1,-1,4002,4002,0,0,-4000,1122,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,4,4,4,2,372,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33032,28591,27512,4,5,10.1,10.8,10.1,2999,3028,5003,2974,4996,33,33,27,69,35,28,17,94,55,46,46,47,21,42,43,45,1044,996,318,706,5000,2999,5024,3002,4975,2999,58,65,56,63,57,51,86,81,82,54,81,2045,2351,3011,3012.6,3012.9,3013.3,-0.6,3050,3057,3047,3057,17,2950,100.1,100.9,102.4,104.7,100.3,104,103.9,103.8,103.9,86,57,109.7,100.4,100.6,2823
155,333,266,168,228,225,343,172,257,230,241,153,221,217,1.4,0.78,7.4,0.85,0,4010,4010,15.3,25.4,32.9,33.3,34,34.3,33.2,47.4,19.1,-6,718,-1,-2,720,0,1142,0,-2,1122,136,996,1997,1123,479,140,997,1998,1120,472,133,994,1995,448,0,0,448,0,410,0,0,0,375,1,1,376,4,4,2,2,372,0,0,-5,-5,-5,-2,-5,-5,-7,-7,-7,-7,-7,0,32784,28388,27261,4,5,10.1,10.8,10.1,2999,3029,5003,2961,4996,33,33,27,69,34,28,17,94,55,46,46,47,22,42,43,45,1040,992,317,705,5000,3000,5025,3002,4978,2998,58,65,56,63,57,51,86,82,82,55,82,2046,2353,3011.2,3012.1,3012.2,3011.6,-0.6,3052,3055,3050,3047,15,2960,100,100.1,100.3,100.3,100.1,104.2,104,103.9,103.9,86,57,108.9,99.9,100.1,2823
156,331,265,169,227,225,340,174,257,230,235,155,220,216,1.42,0.78,7.45,0.88,0,4010,4010,14.6,25.7,32.3,33,33.9,34.4,32.6,47.4,19.1,-1,719,-2,-1,720,-2,-2,716,-2,1122,136,996,1997,1123,479,140,997,1998,1120,472,136,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,378,2,4,4,2,374,0,0,-5,-5,-2,-2,-5,-2,-7,-7,-7,-7,-7,0,33558,28798,28008,4,5,10.1,10.8,10.1,3000,3030,5002,2962,4995,33,33,27,68,34,28,17,94,55,46,46,47,22,43,43,45,1045,987,314,703,5000,2999,5032,3002,4974,2999,58,65,56,64,57,51,86,81,82,55,81,2045,2347,3009.6,3013.3,3011.6,3011.9,-1.7,3050,3052,3047,3057,17,2955,106.5,102.7,101.3,100.4,109,104.5,105,105.4,105.8,86,57,108.2,99.9,99.9,2823
159,333,266,169,228,225,342,174,256,230,238,155,221,217,1.46,0.81,7.45,0.93,0,4010,4010,15.4,25.4,32.8,33.3,33.9,34.3,33.2,47.4,19.1,2,718,-1,-2,720,0,2,0,-2,1121,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,0,448,0,410,0,0,0,375,1,1,376,4,4,4,2,374,0,0,-5,-5,-2,-5,-5,-5,-7,-7,-7,-7,-7,0,33565,28798,28015,4,5,10.1,10.8,10.3,3000,3025,5003,2971,4996,33,33,27,70,35,28,17,94,55,46,46,47,20,43,43,45,1041,986,315,704,5000,3000,5023,3002,4971,2998,58,65,56,63,57,51,86,81,82,55,81,2046,2348,3011.2,3011.2,3015.5,3011.9,-1.3,3050,3052,3055,3047,17,2950,100,100.2,101.1,102.6,100.2,104.2,104,103.9,103.9,86,57,109.2,100.8,101.1,2823
162,335,266,169,228,225,345,174,257,230,241,154,220,217,1.42,0.79,7.38,0.93,0,4010,4010,22.1,17.4,34.3,35,35.3,35.2,34.1,47.4,19.1,-1,722,-2,-2,4002,-2,-2,0,-2,1122,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,376,4,4,2,4,372,0,0,-5,-2,-2,-5,-2,-5,-7,-7,-7,-7,-7,0,33570,28798,28020,4,5,10.1,10.9,10.1,3000,3027,5003,2965,4996,33,33,27,69,35,28,17,94,55,45,46,47,21,42,43,45,1036,985,314,704,5000,3000,5025,3002,4974,2999,58,65,56,63,57,51,86,81,82,55,81,2047,2352,3011.3,3011.5,3011.7,3012.5,-0.8,3057,3055,3050,3055,17,2955,106.3,102.4,101,100.1,108.8,104.3,104.8,105.2,105.5,86,57,109.8,100.4,100.6,2823
165,314,261,167,234,231,319,176,252,234,229,155,226,224,1.48,0.79,7.7,0.95,0,4010,4010,25,21.6,33.2,34.7,35.7,36,32.5,47.5,18.9,-1,718,-1,-2,722,2,0,0,-2,1121,136,996,1997,1123,479,140,1001,1998,1116,472,133,994,1995,448,0,0,448,0,410,0,0,0,375,1,1,376,4,4,2,2,374,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33628,28798,28078,3,5,10.1,10.7,10.2,2999,3022,5003,2973,4996,33,33,28,70,34,29,18,96,56,47,46,48,27,43,43,45,1077,967,335,708,5000,2999,5020,3002,4978,2999,59,66,57,62,57,51,87,81,83,53,81,2032,2335,3010.9,3011.5,3011.3,3012.8,0.4,3052,3047,3055,3050,20,2955,109.9,109.5,108.5,107,110,103.8,104,104.3,104.8,85,57,110,100.2,100.2,2823
168,329,265,169,227,224,338,174,256,230,236,154,219,216,1.41,0.79,7.25,0.9,0,4010,4010,21.4,17.1,34.1,34.8,35,34.8,34,47.4,19.1,-1,714,-2,-1,720,-2,-2,-4000,-2,1122,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,378,4,4,2,2,372,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33633,28798,28083,4,5,10.1,10.8,10.1,2999,3026,5002,2967,4996,33,33,27,69,34,28,17,94,55,46,46,47,21,43,43,45,1040,984,315,704,5000,3000,5025,3002,4978,2999,58,65,56,63,57,51,86,81,82,55,81,2046,2350,3011.9,3012.9,3013.5,3012.4,-1.6,3052,3050,3052,3047,17,2952,109.6,105.6,103.6,102.3,111,104.1,104.7,105.2,105.8,86,57,104.2,101.1,101,2823
171,330,265,169,228,226,339,174,259,231,238,155,220,218,1.45,0.8,7.63,0.93,0,4010,4010,15.3,25.7,32.6,33.2,33.8,34.2,32.9,47.2,19.4,-6,719,5,-2,720,4002,-2,716,-2,1122,136,996,1997,1123,479,140,1001,1998,1120,476,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,2,4,4,2,372,0,0,-5,-5,-2,-2,-5,-5,-7,-7,-7,-7,-7,1,33634,28798,28084,4,5,10.1,10.8,10.1,3000,3031,5003,2966,4995,33,33,27,69,34,28,17,94,55,46,46,47,21,43,43,45,1042,986,315,703,5000,3000,5028,3002,4976,2998,58,65,56,63,57,51,86,81,82,55,81,2046,2351,3011.2,3012.3,3012.9,3012.9,-0.9,3050,3055,3050,3055,17,2957,99.5,99.3,99.5,99.7,99.8,105.9,105.6,105.4,105.2,86,57,105.9,100.6,100.2,2823
180,334,266,169,227,225,343,173,254,231,234,154,220,217,1.4,0.78,7.3,0.9,0,4010,4010,21.1,17.2,34.3,34.9,35.2,35,34.2,47.3,19.2,-2,725,-2,-2,4002,0,-2,0,-4,1122,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,376,4,4,4,2,374,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33639,28798,28089,4,5,10.1,10.8,10.1,3000,3028,5002,2970,4997,33,33,27,69,34,28,17,93,55,45,45,47,21,43,43,45,1035,983,314,703,5000,3000,5022,3003,4974,2999,57,65,56,63,57,51,86,81,82,55,81,2047,2350,3009.6,3012.8,3011.5,3013,-1.5,3055,3060,3057,3055,17,2950,99.9,100,100,100,100,105.3,105,104.8,104.6,86,56,103.1,101.2,101,2823
182,333,266,169,228,225,343,173,256,231,240,153,221,217,1.45,0.8,7.45,0.93,0,4010,4010,15.4,25.6,32.8,33.3,33.9,34.3,33.2,47.3,19.2,-1,718,-2,-2,722,-2,-2,0,-4,1121,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,4,4,2,2,372,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33640,28798,28090,4,5,10.1,10.9,10.1,2999,3030,5002,2972,4996,33,33,27,69,35,28,17,94,55,46,46,47,21,43,43,45,1041,985,315,704,5000,3000,5021,3003,4973,2999,58,65,56,63,56,51,86,81,82,55,81,2046,2349,3011.7,3013,3012.3,3012.7,-1.5,3052,3050,3050,3047,17,2952,99.9,99.9,100,100,100,104.5,104.3,104.2,104.2,86,57,105.7,100.6,100.2,2823
183,333,266,169,227,224,342,173,253,230,238,154,220,217,1.39,0.78,7.25,0.9,0,4010,4010,21.1,17.3,34.4,35,35.2,35.1,34.3,47.4,19,-1,718,-1,0,720,0,-2,0,-2,1122,136,996,1997,1123,479,140,997,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,2,4,2,2,374,0,0,-5,-5,-5,-2,-2,-5,-7,-7,-7,-7,-7,0,33559,28798,28009,4,5,10.1,10.8,10.1,2999,3029,5002,2963,4995,33,33,27,69,35,28,17,94,55,46,46,47,21,43,43,45,1038,984,314,704,5000,2999,5020,3002,4978,2999,58,65,56,64,57,51,86,81,82,55,81,2046,2350,3010.3,3012.1,3012,3013.3,-0.9,3055,3052,3052,3057,15,2952,99.5,99.8,99.9,100,99.7,105.7,105.3,105.1,104.9,89,56,109.4,100.1,100.3,2823
186,326,264,168,231,225,333,172,263,230,236,153,221,218,1.48,0.79,7.8,0.93,0,4010,4010,25.1,22.2,32.5,34.3,35.3,35.8,31.3,47.3,19.2,-1,718,5,-2,722,4002,0,-4,-2,1121,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,411,0,0,0,375,1,1,378,2,2,2,2,372,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,0,32867,28471,27344,3,5,10.1,10.8,10.1,2999,3026,5003,2966,4996,33,33,27,70,35,28,18,95,56,46,46,48,27,42,43,45,1056,988,325,707,5000,3000,5021,3002,4977,2998,58,66,57,62,57,51,86,81,82,54,81,2043,2342,3010.6,3012.5,3012,3012.7,-1.8,3055,3052,3047,3050,15,2952,110.7,110.6,110.5,109.9,110.9,103.2,103.5,104,104.7,85,56,106.1,100.2,99.7,2823
197,332,265,168,226,225,342,172,250,230,240,152,220,219,1.43,0.81,7.35,0.9,0,4010,4010,21.3,17.1,34.3,35,35.2,35.1,34.2,47.2,19.4,-2,718,-9,-1,720,0,-2,2,-4000,1121,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,0,448,0,410,0,0,0,375,1,1,376,4,4,2,2,372,0,0,-5,-2,-2,-5,-2,-5,-7,-7,-7,-7,-7,0,32809,28413,27287,4,5,10.1,10.7,10.1,2999,3027,5002,2969,4997,33,33,27,69,34,28,17,93,55,46,46,47,21,43,43,45,1038,992,315,704,4999,3000,5022,3002,4976,2999,58,65,56,63,57,51,86,82,82,55,82,2046,2352,3012.3,3012.5,3013.1,3012.9,-0.6,3050,3052,3047,3047,15,2952,107.5,103.4,101.7,100.7,109.1,104.2,104.5,105,105.4,86,56,105.7,100.5,100,2823
219,334,267,169,228,226,343,173,253,231,240,152,221,220,1.4,0.78,7.38,0.88,0,4010,4010,15.4,25.5,32.8,33.3,33.9,34.2,33.2,47.2,19.4,1,719,-1,-2,720,0,-2,716,-2,1122,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,2,2,4,4,374,0,0,-5,-5,-2,-5,-5,-5,-7,-7,-7,-7,-7,0,33724,28800,28176,4,5,10.1,10.8,10.4,2999,3033,5002,2970,4997,33,33,27,68,35,28,17,94,55,46,46,47,23,43,43,45,1039,986,315,704,5000,2999,5023,3002,4980,2999,58,65,56,63,57,51,86,81,82,55,81,2046,2349,3011.9,3012,3012.7,3013.5,-0.9,3057,3057,3055,3047,15,2952,99.9,100,100.1,100.1,100,104.4,104.2,104,104,86,57,109.6,100.7,101,2823
227,335,267,169,228,226,344,174,253,231,238,154,221,219,1.42,0.79,7.38,0.9,0,4010,4010,22,17.1,34.4,35.1,35.4,35.2,34.1,47.2,19.4,-1,721,-2,-2,2436,0,-2,718,-4,1121,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,4,4,4,2,372,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,0,33735,28800,28187,4,5,10.1,10.9,10.2,2999,3028,5002,2969,4996,33,33,27,69,34,28,17,94,55,46,46,47,21,43,43,45,1035,985,315,704,5000,3000,5022,3002,4979,2999,58,65,56,63,56,51,86,81,82,55,81,2046,2352,3011.3,3012.4,3012.2,3011.2,-1.2,3047,3050,3050,3055,17,2957,100.3,102.6,105,106.9,101.1,104,103.8,103.8,104,86,57,109.9,100.5,100.7,2823
228,332,265,169,228,224,342,174,254,229,238,155,220,217,1.42,0.8,7.33,0.9,0,4010,4010,21.5,17.3,34.3,34.9,35.2,35,34.2,47.4,19.1,-1,718,-1,-2,800,0,4,0,-2,1122,136,996,1997,1123,479,140,1001,1998,1120,472,136,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,2,2,4,2,374,0,0,-5,-2,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33524,28798,27975,4,5,10.1,10.8,10.1,2999,3027,5002,2973,4995,33,33,27,68,34,28,17,94,55,46,46,47,22,43,43,45,1037,985,316,704,4999,3000,5026,3002,4976,2999,58,65,56,63,57,51,86,82,82,55,82,2046,2354,3012.2,3012.7,3012.4,3012.6,-1.9,3057,3055,3055,3050,17,2955,100,100,100,100,100.1,105.1,104.8,104.6,104.5,86,57,108.8,100,100,2823
230,333,266,169,227,224,342,173,258,229,238,154,220,216,1.44,0.79,7.43,0.93,0,4010,4010,14.7,25.7,32.6,33.1,33.8,34.2,33,47.4,19.1,-1,720,-1,-1,4002,64,0,0,-4,1121,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,4,4,4,2,374,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33527,28798,27978,4,5,10.1,10.8,10.1,2999,3030,5002,2966,4996,33,33,27,69,34,28,17,94,55,45,46,47,21,43,43,45,1041,987,314,704,5000,3000,5020,3002,4980,2998,58,65,56,64,57,51,86,81,82,55,81,2046,2349,3011.5,3013.3,3012.8,3013.4,-0.9,3055,3052,3052,3052,17,2952,106.7,102.8,101.3,100.3,109.1,104.4,104.8,105.3,105.6,86,57,105.1,101.1,101.2,2823
231,334,266,169,227,225,342,173,251,231,232,153,220,216,1.4,0.77,7.38,0.88,0,4010,4010,14.9,25.5,33,33.4,33.9,34.2,33.3,47.4,19,-1,721,-2,-2,2406,-2,-2,718,-2,1121,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,4,2,2,2,374,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,0,33736,28800,28188,4,5,10.1,10.9,10.2,2999,3028,5003,2969,4996,33,33,27,69,35,28,17,94,55,45,46,47,21,42,43,45,1039,988,313,704,5000,3000,5022,3002,4977,2999,58,65,56,63,56,51,86,81,82,55,81,2047,2350,3011.2,3012.7,3012.8,3012.5,-0.9,3052,3055,3047,3050,17,2962,106.3,102.5,101,100.2,108.6,104.3,104.7,105.1,105.5,86,57,106.5,101.1,101.2,2823
241,333,266,168,228,225,344,172,253,231,239,154,221,217,1.44,0.8,7.43,0.93,0,4010,4010,15.4,25.4,32.9,33.4,33.9,34.1,33.3,47.3,19.2,-2,718,-2,-2,722,0,-2,0,-4,1122,136,997,1997,1123,479,140,1001,1998,1120,476,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,378,4,4,4,2,372,0,0,-5,-5,-5,-5,-2,-5,-7,-7,-7,-7,-7,1,32815,28419,27292,4,5,10.1,10.8,10.1,3000,3037,5002,2968,4996,33,33,27,70,34,28,17,94,55,46,46,47,20,43,43,45,1041,994,316,705,5000,2999,5026,3002,4972,2999,58,65,56,64,57,51,86,82,82,54,82,2045,2355,3011.4,3012.4,3014.1,3014.8,-1.4,3057,3050,3055,3050,15,2952,99.9,99.9,100,99.9,100,104.9,104.6,104.5,104.5,86,56,103.7,100.9,100.4,2823
245,334,266,169,227,225,344,173,251,230,235,154,220,217,1.46,0.83,7.3,0.95,0,4010,4010,21.5,17,34.1,34.8,35.1,34.9,33.9,47.3,19.2,-1,713,-1,-1,720,2,-2,-4000,-2,1122,136,996,1997,1127,479,140,1001,1998,1120,472,133,994,1995,448,1,0,448,0,410,0,0,0,375,1,1,376,4,4,4,4,372,0,0,-5,-2,-2,-5,-5,-5,-7,-7,-7,-7,-7,0,32816,28420,27293,4,5,10.1,10.8,10.2,2999,3025,5002,2971,4996,33,33,27,69,34,28,17,93,55,46,46,47,20,43,43,45,1038,991,314,704,5000,2999,5022,3002,4976,2999,58,65,57,64,57,51,86,82,82,55,82,2046,2352,3011,3012.5,3013.1,3011.9,-1.1,3050,3055,3055,3047,15,2952,100,99.9,100,100,100,104.4,104.2,104.1,104.1,86,56,107.4,100,99.9,2823
272,333,265,168,228,225,342,172,258,230,238,154,220,217,1.45,0.81,7.3,0.95,0,4010,4010,21,17,34.2,34.8,35.1,34.9,34.1,47.3,19.2,0,722,2,-2,4002,2392,-2,718,-2,1122,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,376,4,4,2,4,372,0,0,-5,-2,-5,-5,-5,-5,-7,-7,-7,-7,-7,1,33020,28591,27499,4,5,10.1,10.8,10.1,2999,3026,5002,2971,4997,33,33,27,69,34,28,17,93,55,46,46,47,21,42,43,45,1038,995,317,706,5000,3000,5027,3002,4984,2998,58,65,56,63,57,51,86,82,82,55,82,2046,2349,3010.9,3012.9,3012.8,3012.1,-1.7,3050,3047,3052,3057,15,2960,107.1,103.2,101.5,100.5,108.7,104.2,104.5,105,105.4,86,57,107.3,100,99.8,2823
296,320,262,167,232,226,323,173,253,230,230,153,223,221,1.49,0.8,7.75,0.93,0,4010,4010,24.9,21.2,33.3,34.9,35.8,36.2,32.6,47.3,19.1,-1,718,-1,-2,720,78,0,0,-2,1121,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,378,2,4,4,4,372,0,0,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,0,32841,28445,27318,3,5,10.1,10.8,10.2,3000,3024,5002,2975,4996,33,33,27,70,34,29,18,95,55,47,46,48,26,43,43,45,1065,972,332,707,4999,2999,5020,3002,4981,2999,59,66,57,62,57,51,87,81,83,54,81,2037,2334,3009.7,3011.6,3011.9,3013.2,-0.9,3047,3052,3052,3050,15,2957,104,108.3,110.1,110.8,106.4,103.5,103.1,102.9,103.3,85,57,110,100.2,100.3,2823
302,333,266,168,227,226,343,171,255,230,241,152,220,219,1.42,0.78,7.43,0.88,0,4010,4010,15.1,25.6,32.7,33.3,33.9,34.3,33,47.2,19.4,-1,719,-2,-1,720,-2,6,716,-2,1122,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,378,4,4,2,2,372,0,0,-5,-5,-2,-2,-5,-5,-7,-7,-7,-7,-7,1,32882,28486,27359,4,5,10.1,10.9,10.1,2999,3026,5003,2973,4997,33,33,27,68,35,28,17,94,55,46,46,47,22,42,43,45,1040,994,316,705,4999,3000,5025,3002,4976,2998,58,65,56,63,57,51,86,82,82,55,82,2046,2351,3010.7,3012.2,3012.5,3015.2,-1.6,3055,3050,3055,3050,15,2955,103.4,101.5,100.5,99.9,103.8,104,104.1,104.3,104.5,86,57,106.7,101,101.2,2823
303,333,266,168,227,226,343,171,255,230,241,152,220,219,1.42,0.78,7.43,0.88,0,4010,4010,15.1,25.6,32.7,33.3,33.9,34.3,33,47.2,19.4,-1,719,-2,-1,720,-2,6,716,-2,1122,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,378,4,4,2,2,372,0,0,-5,-5,-2,-2,-5,-5,-7,-7,-7,-7,-7,1,32882,28486,27359,4,5,10.1,10.9,10.1,2999,3026,5003,2973,4997,33,33,27,68,35,28,17,94,55,46,46,47,22,42,43,45,1040,994,316,705,4999,3000,5025,3002,4976,2998,58,65,56,63,57,51,86,82,82,55,82,2046,2351,3010.7,3012.2,3012.5,3015.2,-1.6,3055,3050,3055,3050,15,2955,103.4,101.5,100.5,99.9,103.8,104,104.1,104.3,104.5,86,57,106.7,101,101.2,2823
304,333,265,168,227,225,343,172,253,230,237,153,220,217,1.4,0.78,7.3,0.9,0,4010,4010,21.1,17.2,34.3,34.9,35.2,35,34.2,47.3,19.1,-1,719,-1,-2,720,0,-2,716,-2,1121,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,1,448,0,410,0,0,0,375,1,1,378,4,4,2,2,372,0,0,-5,-2,-5,-5,-5,-5,-7,-7,-7,-7,-7,0,32883,28487,27360,4,5,10.1,10.8,10.2,2999,3029,5002,2967,4997,33,33,27,69,35,28,17,93,55,46,46,47,21,42,43,45,1037,992,316,705,5000,2999,5025,3002,4977,2998,58,65,56,63,57,51,86,82,82,55,82,2045,2352,3009.9,3012,3013.9,3013.7,-1.2,3057,3050,3050,3052,17,2952,99.6,99.8,100,100,99.8,104.5,104.3,104.2,104.2,86,57,102.7,101.2,100.9,2823
308,333,265,168,228,226,342,172,259,231,239,154,221,218,1.44,0.8,7.43,0.93,0,4010,4010,15.3,25.5,32.8,33.3,33.9,34.3,33.2,47.3,19.2,-2,717,-2,-2,720,-2,0,-4,-4,1122,136,996,1997,1123,479,140,1001,1998,1120,472,136,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,376,4,2,2,2,374,0,0,-5,-5,-5,-2,-5,-2,-7,-7,-7,-7,-7,1,32884,28488,27361,4,5,10.1,10.9,10.1,3000,3026,5002,2965,4996,33,33,27,69,35,28,17,94,55,46,46,47,20,42,43,45,1041,994,316,705,5000,2999,5024,3001,4977,2998,58,65,56,63,57,51,86,82,82,55,82,2046,2350,3011.8,3011.2,3012.7,3012.7,-0.7,3055,3055,3060,3047,15,2950,100,100.2,100.6,100.9,100.1,104.1,104,103.9,104,86,57,106.1,100.5,100.1,2823
314,330,265,168,229,226,337,172,260,231,241,153,221,220,1.47,0.76,8.08,0.88,0,4010,4010,20.5,24.7,31.4,33.1,34.2,35,31,47.2,19.4,-1,719,-2,-1,720,-2,-2,716,-2,1121,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,1,0,448,0,410,0,0,0,375,1,1,378,4,4,2,2,372,0,0,-5,-5,-2,-5,-5,-5,-7,-7,-7,-7,-7,1,32811,28415,27288,3,5,10.1,10.8,10.2,3000,3034,5003,2971,4997,33,33,27,69,34,28,17,95,55,46,46,47,32,43,43,45,1050,993,320,706,5000,3000,5023,3002,4979,2998,58,65,57,61,57,51,86,82,82,54,82,2044,2349,3010.9,3012.1,3012.2,3013.4,-1,3050,3050,3050,3047,17,2960,99.8,100,100.1,100.1,100,104.9,104.5,104.2,104.1,85,56,108.9,99.9,100,2823
320,332,265,168,227,224,343,172,253,230,241,153,220,217,1.44,0.81,7.35,0.93,0,4010,4010,19.6,16.7,34.5,35,35.2,35,34.6,47.3,19.2,-2,714,-1,-1,720,2,-2,-4000,-2,1122,136,997,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,378,4,4,4,2,372,0,0,-5,-5,-2,-2,-2,-5,-7,-7,-7,-7,-7,0,32812,28416,27289,4,5,10.1,10.8,10.1,3000,3026,5002,2966,4995,33,33,27,69,34,28,17,94,55,46,46,47,20,43,43,45,1042,991,316,704,5000,2999,5021,3002,4978,2999,58,65,56,64,57,51,86,82,82,54,82,2045,2348,3011.6,3013.1,3011.3,3013.7,-1.4,3057,3052,3052,3050,15,2955,100.4,102.5,105,107.1,101.1,104,103.8,103.7,103.9,86,56,109.7,100.2,100.5,2823
324,333,265,168,228,225,343,172,259,231,236,154,220,217,1.43,0.8,7.5,0.9,0,4010,4010,14.8,25.7,32.7,33.1,33.7,34.1,33,47.3,19.2,-2,718,-1,0,720,78,-2,0,-2,1122,136,996,1997,1123,479,140,1001,1998,1120,472,133,994,1995,448,0,1,448,0,410,0,0,0,375,1,1,376,2,4,2,4,372,0,0,-5,-5,-5,-2,-5,-2,-7,-7,-7,-7,-7,1,32813,28417,27290,4,5,10.1,10.8,10.1,3000,3027,5003,2970,4997,33,33,27,70,34,28,17,94,55,46,46,47,20,43,43,45,1044,995,316,705,5000,3000,5026,3002,4978,2999,58,65,56,63,57,51,86,82,82,54,82,2046,2351,3010.7,3011.6,3011.9,3013,-1.3,3050,3052,3057,3047,15,2957,107.9,103.5,101.7,100.6,109.9,104.2,104.7,105.2,105.6,86,56,109.6,100.7,101,2823
